08/23/2011 13:38:24,0-2121780,OK,37.74831,73.253,"",""
08/23/2011 13:32:52,0-2121780,TRACK,37.71909,73.25491,"",""
08/23/2011 13:22:52,0-2121780,TRACK,37.67102,73.15809,"",""
08/23/2011 13:12:46,0-2121780,TRACK,37.64324,73.06846,"",""
08/23/2011 13:02:49,0-2121780,TRACK,37.63218,73.04548,"",""
08/23/2011 12:54:07,0-2121780,TRACK,37.59386,73.01556,"",""
08/23/2011 12:44:07,0-2121780,TRACK,37.55601,72.97367,"",""
08/23/2011 12:33:07,0-2121780,TRACK,37.53885,72.93591,"",""
08/23/2011 12:23:07,0-2121780,TRACK,37.53786,72.93342,"",""
08/23/2011 12:13:07,0-2121780,TRACK,37.53786,72.93342,"",""
08/23/2011 12:02:46,0-2121780,TRACK,37.5378,72.9334,"",""
08/23/2011 11:52:48,0-2121780,TRACK,37.53787,72.92347,"",""
08/23/2011 11:42:48,0-2121780,TRACK,37.5271,72.87103,"",""
08/23/2011 11:32:49,0-2121780,TRACK,37.48783,72.80302,"",""
08/23/2011 11:22:51,0-2121780,TRACK,37.48845,72.74054,"",""
08/23/2011 11:12:51,0-2121780,TRACK,37.48866,72.74045,"",""
08/23/2011 11:02:47,0-2121780,TRACK,37.50275,72.68401,"",""
08/23/2011 10:52:47,0-2121780,TRACK,37.57079,72.61289,"",""
08/23/2011 10:42:47,0-2121780,TRACK,37.63898,72.53556,"",""
08/23/2011 10:33:24,0-2121780,TRACK,37.68416,72.48457,"",""
08/23/2011 04:24:52,0-2121780,OK,38.11205,71.33521,"",""
08/22/2011 14:13:54,0-2121780,TRACK,38.43685,70.91844,"",""
08/22/2011 09:54:03,0-2121780,TRACK,37.93988,70.17171,"",""
08/22/2011 06:31:34,0-2121780,TRACK,37.80307,69.67147,"",""
08/22/2011 05:31:32,0-2121780,TRACK,38.07536,69.3433,"",""
08/21/2011 10:58:07,0-2121780,TRACK,38.04826,67.56358,"",""
08/21/2011 10:39:13,0-2121780,TRACK,38.05428,67.44453,"",""
08/21/2011 10:28:00,0-2121780,TRACK,38.13934,67.33868,"",""
08/21/2011 10:18:00,0-2121780,TRACK,38.13934,67.33868,"",""
08/21/2011 10:08:00,0-2121780,TRACK,38.13934,67.33868,"",""
08/21/2011 09:56:37,0-2121780,TRACK,38.18061,67.20854,"",""
08/21/2011 09:27:07,0-2121780,TRACK,38.18584,67.19247,"",""
08/21/2011 09:17:07,0-2121780,TRACK,38.17854,67.13565,"",""
08/21/2011 09:07:07,0-2121780,TRACK,38.17755,67.04115,"",""
08/21/2011 08:56:39,0-2121780,TRACK,38.20712,66.98452,"",""
08/21/2011 08:46:39,0-2121780,TRACK,38.20699,66.98452,"",""
08/21/2011 08:38:25,0-2121780,TRACK,38.20679,66.98461,"",""
08/21/2011 08:28:44,0-2121780,TRACK,38.22223,66.8876,"",""
08/21/2011 08:18:09,0-2121780,TRACK,38.26545,66.79241,"",""
08/21/2011 08:08:09,0-2121780,TRACK,38.30742,66.70229,"",""
08/21/2011 07:58:09,0-2121780,TRACK,38.33639,66.56736,"",""
08/21/2011 07:26:39,0-2121780,TRACK,38.50093,66.34408,"",""
08/21/2011 07:16:38,0-2121780,TRACK,38.59552,66.27968,"",""
08/21/2011 07:06:38,0-2121780,TRACK,38.69221,66.3462,"",""
08/21/2011 06:56:36,0-2121780,TRACK,38.77552,66.4813,"",""
08/21/2011 06:46:36,0-2121780,TRACK,38.85367,66.58859,"",""
08/21/2011 06:36:51,0-2121780,TRACK,38.94011,66.691,"",""
08/21/2011 06:06:40,0-2121780,TRACK,39.06848,66.81458,"",""
08/21/2011 05:56:38,0-2121780,TRACK,39.13293,66.8797,"",""
08/21/2011 05:26:37,0-2121780,TRACK,39.29412,66.90987,"",""
08/21/2011 05:16:35,0-2121780,TRACK,39.31337,66.95206,"",""
08/21/2011 05:06:35,0-2121780,TRACK,39.37173,66.99395,"",""
08/21/2011 04:56:36,0-2121780,TRACK,39.46613,67.03001,"",""
08/21/2011 04:46:37,0-2121780,TRACK,39.57017,67.00699,"",""
08/21/2011 04:36:36,0-2121780,TRACK,39.63819,67.034,"",""
08/20/2011 13:43:08,0-2121780,TRACK,39.65039,66.97733,"",""
08/20/2011 13:13:08,0-2121780,TRACK,39.65038,66.97749,"",""
08/20/2011 13:03:55,0-2121780,TRACK,39.6519,66.97736,"",""
08/20/2011 12:53:10,0-2121780,TRACK,39.65182,66.97759,"",""
08/20/2011 12:43:10,0-2121780,TRACK,39.65182,66.97775,"",""
08/20/2011 08:13:24,0-2121780,TRACK,40.07657,64.58257,"",""
08/20/2011 08:03:09,0-2121780,TRACK,39.98369,64.50623,"",""
08/20/2011 07:53:09,0-2121780,TRACK,39.8537,64.44211,"",""
08/20/2011 07:43:08,0-2121780,TRACK,39.78347,64.41464,"",""
08/20/2011 07:33:08,0-2121780,TRACK,39.77746,64.4076,"",""
08/20/2011 07:23:08,0-2121780,TRACK,39.77746,64.40777,"",""
08/20/2011 07:13:10,0-2121780,TRACK,39.77739,64.40782,"",""
08/20/2011 07:03:38,0-2121780,TRACK,39.77735,64.40771,"",""
08/20/2011 06:53:38,0-2121780,TRACK,39.77744,64.40771,"",""
08/20/2011 06:44:55,0-2121780,TRACK,39.77764,64.40788,"",""
08/20/2011 06:33:09,0-2121780,TRACK,39.78345,64.39085,"",""
08/20/2011 06:23:09,0-2121780,TRACK,39.75384,64.25283,"",""
08/20/2011 06:13:08,0-2121780,TRACK,39.67538,64.15702,"",""
08/20/2011 06:03:09,0-2121780,TRACK,39.62943,64.01701,"",""
08/20/2011 05:53:09,0-2121780,TRACK,39.5631,63.92155,"",""
08/20/2011 05:43:37,0-2121780,TRACK,39.51725,63.85775,"",""
08/20/2011 05:23:09,0-2121780,TRACK,39.38106,63.79906,"",""
08/20/2011 05:13:08,0-2121780,TRACK,39.25574,63.72763,"",""
08/20/2011 05:03:38,0-2121780,TRACK,39.22867,63.71598,"",""
08/20/2011 04:53:38,0-2121780,TRACK,39.22996,63.71667,"",""
08/20/2011 04:43:09,0-2121780,TRACK,39.29151,63.75641,"",""
08/20/2011 04:33:11,0-2121780,TRACK,39.41314,63.78596,"",""
08/20/2011 04:23:11,0-2121780,TRACK,39.51511,63.8542,"",""
08/20/2011 04:13:10,0-2121780,TRACK,39.61206,63.98725,"",""
08/20/2011 04:03:09,0-2121780,TRACK,39.67603,64.1591,"",""
08/20/2011 03:53:09,0-2121780,TRACK,39.75907,64.27573,"",""
08/19/2011 12:21:46,0-2121780,TRACK,39.76667,64.4275,"",""
08/19/2011 12:11:46,0-2121780,TRACK,39.77341,64.42063,"",""
08/19/2011 12:03:08,0-2121780,TRACK,39.77344,64.42059,"",""
08/19/2011 11:51:48,0-2121780,TRACK,39.77335,64.42069,"",""
08/19/2011 11:41:48,0-2121780,TRACK,39.77361,64.42043,"",""
08/19/2011 11:31:56,0-2121780,TRACK,39.77343,64.42061,"",""
08/19/2011 11:21:49,0-2121780,TRACK,39.7734,64.42065,"",""
08/19/2011 11:11:49,0-2121780,TRACK,39.77022,64.43078,"",""
08/19/2011 11:01:47,0-2121780,TRACK,39.77574,64.40877,"",""
08/19/2011 10:51:47,0-2121780,TRACK,39.76097,64.28526,"",""
08/19/2011 10:41:57,0-2121780,TRACK,39.6949,64.18052,"",""
08/19/2011 10:30:55,0-2121780,OK,39.63408,64.0237,"","No internets or roaming in Uzbekistan :("
08/19/2011 10:22:07,0-2121780,TRACK,39.55884,63.91309,"",""
08/19/2011 10:12:06,0-2121780,TRACK,39.51393,63.85295,"",""
08/19/2011 10:02:06,0-2121780,TRACK,39.43475,63.80334,"",""
08/19/2011 09:52:07,0-2121780,TRACK,39.35203,63.78422,"",""
08/19/2011 07:28:49,0-2121780,TRACK,39.22185,63.71491,"",""
08/19/2011 07:18:49,0-2121780,TRACK,39.22185,63.71491,"",""
08/19/2011 07:08:49,0-2121780,TRACK,39.22185,63.71491,"",""
08/19/2011 06:56:04,0-2121780,TRACK,39.21093,63.71122,"",""
08/19/2011 06:46:04,0-2121780,TRACK,39.21093,63.71122,"",""
08/19/2011 06:36:04,0-2121780,TRACK,39.21093,63.71122,"",""
08/19/2011 06:25:57,0-2121780,TRACK,39.15265,63.69841,"",""
08/19/2011 06:15:27,0-2121780,TRACK,39.14363,63.62254,"",""
08/19/2011 06:05:25,0-2121780,TRACK,39.16883,63.58575,"",""
08/19/2011 05:51:19,0-2121780,OK,39.12567,63.5631,"",""
08/19/2011 05:48:06,0-2121780,TRACK,39.12568,63.5631,"",""
08/18/2011 14:35:10,0-2121780,TRACK,39.05724,63.5885,"",""
08/18/2011 14:21:12,0-2121780,TRACK,39.07096,63.58683,"",""
08/18/2011 14:08:47,0-2121780,TRACK,39.07599,63.58672,"",""
08/18/2011 13:58:47,0-2121780,TRACK,39.07599,63.58672,"",""
08/18/2011 13:48:05,0-2121780,TRACK,39.05637,63.58101,"",""
08/18/2011 13:38:05,0-2121780,TRACK,39.05637,63.58101,"",""
08/18/2011 13:30:25,0-2121780,TRACK,39.04815,63.58844,"",""
08/18/2011 13:18:13,0-2121780,TRACK,38.97534,63.51078,"",""
08/18/2011 13:09:07,0-2121780,TRACK,38.97534,63.51078,"",""
08/18/2011 13:06:16,0-2121780,TRACK,38.97534,63.51078,"",""
08/18/2011 12:56:16,0-2121780,TRACK,38.97534,63.51078,"",""
08/18/2011 12:48:09,0-2121780,TRACK,38.63843,63.22312,"",""
08/18/2011 12:37:46,0-2121780,TRACK,38.63843,63.22312,"",""
08/18/2011 12:27:47,0-2121780,TRACK,38.55735,63.16568,"",""
08/18/2011 12:18:24,0-2121780,TRACK,38.55737,63.16576,"",""
08/18/2011 12:08:24,0-2121780,TRACK,38.55737,63.16576,"",""
08/18/2011 11:58:24,0-2121780,TRACK,38.55737,63.16576,"",""
08/18/2011 11:18:36,0-2121780,TRACK,38.52979,63.15414,"",""
08/18/2011 11:08:34,0-2121780,TRACK,38.40178,63.07798,"",""
08/18/2011 10:58:35,0-2121780,TRACK,38.29188,62.96497,"",""
08/18/2011 10:48:36,0-2121780,TRACK,38.19209,62.8792,"",""
08/18/2011 10:38:36,0-2121780,TRACK,38.08948,62.79311,"",""
08/18/2011 10:28:36,0-2121780,TRACK,37.9785,62.68539,"",""
08/18/2011 10:18:35,0-2121780,TRACK,37.9594,62.65715,"",""
08/18/2011 10:08:36,0-2121780,TRACK,37.86769,62.60875,"",""
08/18/2011 09:58:34,0-2121780,TRACK,37.7775,62.52495,"",""
08/18/2011 09:48:35,0-2121780,TRACK,37.74356,62.4777,"",""
08/18/2011 09:39:04,0-2121780,TRACK,37.64872,62.38237,"",""
08/18/2011 09:28:36,0-2121780,TRACK,37.61008,62.26937,"",""
08/18/2011 09:18:36,0-2121780,TRACK,37.58369,62.14466,"",""
08/18/2011 09:08:37,0-2121780,TRACK,37.62254,62.12704,"",""
08/18/2011 08:58:38,0-2121780,TRACK,37.65854,62.13979,"",""
08/18/2011 08:38:33,0-2121780,TRACK,37.66624,62.19197,"",""
08/18/2011 08:28:35,0-2121780,TRACK,37.66626,62.19197,"",""
08/18/2011 08:18:39,0-2121780,TRACK,37.66235,62.18094,"",""
08/18/2011 08:08:39,0-2121780,TRACK,37.67226,62.1709,"",""
08/18/2011 07:58:36,0-2121780,TRACK,37.67114,62.16862,"",""
08/18/2011 07:48:39,0-2121780,TRACK,37.6704,62.16691,"",""
08/18/2011 07:38:34,0-2121780,TRACK,37.67621,62.17146,"",""
08/18/2011 07:28:35,0-2121780,TRACK,37.67796,62.17135,"",""
08/18/2011 07:18:35,0-2121780,TRACK,37.678,62.17135,"",""
08/18/2011 07:08:35,0-2121780,TRACK,37.67799,62.17139,"",""
08/18/2011 06:58:44,0-2121780,TRACK,37.66364,62.16307,"",""
08/18/2011 06:48:45,0-2121780,TRACK,37.66156,62.14839,"",""
08/18/2011 06:33:02,0-2121780,OK,37.65927,62.14187,"",""
08/18/2011 06:29:54,0-2121780,TRACK,37.63825,62.15219,"",""
08/18/2011 06:19:54,0-2121780,TRACK,37.63825,62.15219,"",""
08/18/2011 06:09:54,0-2121780,TRACK,37.63825,62.15219,"",""
08/18/2011 05:39:07,0-2121780,TRACK,37.57248,61.83384,"",""
08/17/2011 15:59:27,0-2121780,TRACK,37.59378,61.83758,"",""
08/17/2011 15:49:28,0-2121780,TRACK,37.58728,61.79503,"",""
08/17/2011 15:39:25,0-2121780,TRACK,37.52916,61.731,"",""
08/17/2011 15:29:28,0-2121780,TRACK,37.46681,61.67986,"",""
08/17/2011 15:19:28,0-2121780,TRACK,37.42729,61.59772,"",""
08/17/2011 15:09:24,0-2121780,TRACK,37.38196,61.48419,"",""
08/17/2011 14:59:45,0-2121780,TRACK,37.32688,61.41471,"",""
08/17/2011 14:50:13,0-2121780,TRACK,37.27938,61.31605,"",""
