2011-07-23GMT15:36:45 50.943638 -0.376269
2011-07-23GMT15:36:48 50.944168 -0.375028
2011-07-23GMT15:36:53 50.944886 -0.373217
2011-07-23GMT15:37:01 50.946097 -0.370538
2011-07-23GMT15:39:54 50.982147 -0.342403
2011-07-23GMT15:48:18 51.033954 -0.203265
2011-07-23GMT15:48:56 51.050424 -0.204518
2011-07-23GMT15:51:06 51.036553 -0.250038
2011-07-23GMT15:51:19 51.037478 -0.246938
2011-07-23GMT15:51:28 51.038292 -0.243914
2011-07-23GMT15:54:13 51.052069 -0.203462
2011-07-23GMT15:56:33 51.079376 -0.203511
2011-07-23GMT15:56:43 51.094747 -0.158681
2011-07-23GMT15:59:36 51.10876 -0.139638
2011-07-23GMT15:59:58 51.113928 -0.137657
2011-07-23GMT15:59:59 51.114154 -0.137608
2011-07-23GMT16:00:05 51.11544 -0.137501
2011-07-23GMT16:00:07 51.116239 -0.137544
2011-07-23GMT16:00:53 51.129656 -0.141925
2011-07-23GMT16:02:49 51.175176 -0.12831
2011-07-23GMT16:03:39 51.210432 -0.125228
2011-07-23GMT16:04:43 51.210432 -0.125228
2011-07-23GMT16:06:49 51.256794 -0.128023
2011-07-23GMT16:08:46 51.255783 -0.124311
2011-07-23GMT16:08:53 51.256794 -0.128023
2011-07-23GMT16:10:48 51.257093 -0.076073
2011-07-23GMT16:11:02 51.257887 -0.063461
2011-07-23GMT16:11:54 51.258056 -0.050936
2011-07-23GMT16:13:48 51.261963 -0.032438
2011-07-23GMT16:13:59 51.263699 -0.029092
2011-07-23GMT16:14:01 51.263998 -0.028627
2011-07-23GMT16:14:14 51.266413 -0.024274
2011-07-23GMT16:14:19 51.26723 -0.022433
2011-07-23GMT16:15:42 51.271038 0.031698
2011-07-23GMT16:18:11 51.273859 0.039639
2011-07-23GMT16:18:17 51.273716 0.039274
2011-07-23GMT16:18:18 51.273716 0.039274
2011-07-23GMT16:18:33 51.273716 0.039274
2011-07-23GMT16:23:59 51.273478 0.038851
2011-07-23GMT16:25:20 51.273478 0.038851
2011-07-23GMT16:54:06 51.273478 0.038851
2011-07-23GMT16:58:12 51.276294 0.078968
2011-07-23GMT17:00:07 51.287037 0.128694
2011-07-23GMT17:01:12 51.283091 0.166654
2011-07-23GMT17:03:08 51.296429 0.181129
2011-07-23GMT17:03:36 51.300582 0.232656
2011-07-23GMT17:05:06 51.300582 0.232656
2011-07-23GMT17:07:09 51.296999 0.29903
2011-07-23GMT17:08:09 51.306268 0.332945
2011-07-23GMT17:10:06 51.306268 0.332945
2011-07-23GMT17:10:23 51.311027 0.433395
2011-07-23GMT17:12:07 51.311027 0.433395
2011-07-23GMT17:17:10 51.287166 0.576541
2011-07-23GMT17:21:10 51.23959 0.670458
2011-07-23GMT17:22:10 51.23959 0.670458
2011-07-23GMT17:23:15 51.229642 0.688179
2011-07-23GMT17:23:22 51.224293 0.704041
2011-07-23GMT17:25:18 51.214727 0.735744
2011-07-23GMT17:25:25 51.204375 0.760088
2011-07-23GMT17:26:37 51.204375 0.760088
2011-07-23GMT17:29:06 51.179885 0.830913
2011-07-23GMT17:31:06 51.160164 0.886899
2011-07-23GMT17:33:06 51.160164 0.886899
2011-07-23GMT17:36:14 51.117824 0.948227
2011-07-23GMT17:36:38 51.113821 0.958602
2011-07-23GMT17:36:45 51.11298 0.961799
2011-07-23GMT17:37:49 51.099422 1.030775
2011-07-23GMT17:39:51 51.092408 1.100025
2011-07-23GMT17:40:34 51.093011 1.097114
2011-07-23GMT18:21:42 51.094313 1.138975
2011-07-23GMT18:23:37 51.094313 1.138975
2011-07-23GMT19:11:58 50.93923 1.834198
2011-07-23GMT19:13:04 50.92338 1.805497
2011-07-23GMT19:14:36 50.921094 1.799281
2011-07-23GMT19:18:23 50.92338 1.805497
2011-07-23GMT19:24:24 50.937043 1.870415
2011-07-23GMT19:26:24 50.931103 1.918318
2011-07-23GMT19:27:23 50.948659 1.941238
2011-07-23GMT19:31:24 50.93552 2.072338
2011-07-23GMT19:33:21 50.93552 2.072338
2011-07-23GMT19:36:26 50.95749 2.156764
2011-07-23GMT19:38:22 50.95749 2.156764
2011-07-23GMT19:43:30 50.992987 2.27214
2011-07-23GMT19:45:22 51.004935 2.312956
2011-07-23GMT19:46:22 51.004935 2.312956
2011-07-23GMT19:48:24 51.023793 2.414272
2011-07-23GMT19:49:24 51.027663 2.441124
2011-07-23GMT19:57:29 51.048891 2.501026
2011-07-23GMT20:28:28 51.182527 3.015264
2011-07-23GMT20:29:29 51.191878 2.988719
2011-07-23GMT20:32:28 51.188532 3.101198
2011-07-23GMT20:34:27 51.188532 3.101198
2011-07-23GMT20:35:28 51.166109 3.172697
2011-07-23GMT20:37:27 51.154618 3.205034
2011-07-23GMT20:38:29 51.144871 3.240448
2011-07-23GMT20:39:31 51.143085 3.245297
2011-07-23GMT20:41:29 51.125162 3.311631
2011-07-23GMT20:43:31 51.108046 3.366171
2011-07-23GMT20:44:42 51.098754 3.390271
2011-07-23GMT20:45:42 51.098754 3.390271
2011-07-23GMT20:46:42 51.087059 3.419364
2011-07-23GMT20:47:52 51.072067 3.463711
2011-07-23GMT20:48:57 51.072067 3.463711
2011-07-23GMT20:50:12 51.065259 3.495427
2011-07-23GMT20:50:32 51.05823 3.531065
2011-07-23GMT20:51:33 51.057024 3.537608
2011-07-23GMT20:52:28 51.053267 3.557036
2011-07-23GMT20:53:28 51.047802 3.58272
2011-07-23GMT20:55:27 51.047802 3.58272
2011-07-23GMT20:56:29 51.02768 3.657936
2011-07-23GMT20:57:34 51.020558 3.688303
2011-07-23GMT20:59:27 51.020558 3.688303
2011-07-23GMT21:01:27 51.001198 3.751478
2011-07-23GMT21:02:29 51.001198 3.751478
2011-07-23GMT21:08:36 50.96146 3.865279
2011-07-23GMT21:10:34 50.96146 3.865279
2011-07-23GMT21:13:22 50.934081 3.931142
2011-07-23GMT21:13:29 50.930557 3.942115
2011-07-23GMT21:17:35 50.912971 4.04862
2011-07-23GMT21:19:32 50.894391 4.11359
2011-07-23GMT21:20:36 50.887981 4.138694
2011-07-23GMT21:21:47 50.882507 4.193324
2011-07-23GMT21:23:30 50.882507 4.193324
2011-07-23GMT21:25:58 50.863381 4.253499
2011-07-23GMT21:27:58 50.880065 4.253549
2011-07-23GMT21:30:34 50.880062 4.252567
2011-07-23GMT21:30:35 50.879966 4.252481
2011-07-23GMT21:30:36 50.879966 4.252481
2011-07-23GMT21:30:37 50.879878 4.252393
2011-07-23GMT21:30:42 50.879832 4.25237
2011-07-23GMT21:36:34 50.87848 4.275158
2011-07-23GMT21:37:34 50.87848 4.275158
2011-07-23GMT21:39:34 50.880065 4.253549
2011-07-23GMT21:40:34 50.880065 4.253549
2011-07-23GMT21:41:38 50.87848 4.275158
2011-07-23GMT21:42:33 50.880065 4.253549
2011-07-23GMT21:43:33 50.880065 4.253549
2011-07-23GMT21:44:33 50.87848 4.275158
2011-07-23GMT21:45:33 50.880065 4.253549
2011-07-23GMT21:46:33 50.87848 4.275158
2011-07-23GMT21:47:33 50.880065 4.253549
2011-07-23GMT21:48:33 50.87848 4.275158
2011-07-23GMT21:49:36 50.877836 4.278429
2011-07-23GMT21:52:33 50.895409 4.313357
2011-07-23GMT21:53:37 50.895409 4.313357
2011-07-23GMT21:55:43 50.913904 4.389043
2011-07-23GMT21:57:33 50.913904 4.389043
2011-07-23GMT21:59:35 50.898035 4.441615
2011-07-23GMT22:00:36 50.891007 4.454176
2011-07-23GMT22:07:51 50.86773 4.654396
2011-07-23GMT22:09:34 50.86773 4.654396
2011-07-23GMT22:11:37 50.869093 4.655049
2011-07-23GMT22:12:37 50.891862 4.68063
2011-07-23GMT22:14:37 50.909911 4.718542
2011-07-23GMT22:16:36 50.923429 4.756579
2011-07-23GMT22:18:36 50.946528 4.775523
2011-07-23GMT22:20:37 50.962162 4.821845
2011-07-23GMT22:21:40 50.962162 4.821845
2011-07-23GMT22:23:39 50.959842 4.910895
2011-07-23GMT22:23:46 50.959726 4.905735
2011-07-23GMT22:31:41 50.969603 5.116786
2011-07-23GMT22:32:38 50.980943 5.148829
2011-07-23GMT22:34:37 50.980943 5.148829
2011-07-23GMT22:35:54 50.998474 5.203728
2011-07-23GMT22:37:52 50.999255 5.223295
2011-07-23GMT22:37:56 50.999369 5.223798
2011-07-23GMT22:37:57 50.999423 5.224125
2011-07-23GMT22:38:04 50.999908 5.227154
2011-07-23GMT22:38:08 51.000034 5.229707
2011-07-23GMT22:38:16 51.000419 5.233609
2011-07-23GMT22:39:38 50.997951 5.232158
2011-07-23GMT22:44:39 51.003828 5.450803
2011-07-23GMT22:45:41 50.995178 5.493963
2011-07-23GMT22:47:38 50.995178 5.493963
2011-07-23GMT22:51:42 50.966891 5.594638
2011-07-23GMT22:53:39 50.966891 5.594638
2011-07-23GMT23:04:43 51.049279 5.82619
2011-07-23GMT23:06:39 51.049279 5.82619
2011-07-23GMT23:10:43 51.126886 5.890995
2011-07-23GMT23:12:40 51.126886 5.890995
2011-07-23GMT23:14:44 51.162306 5.961872
2011-07-23GMT23:16:40 51.162306 5.961872
2011-07-23GMT23:19:49 51.20607 6.024765
2011-07-23GMT23:21:40 51.20607 6.024765
2011-07-23GMT23:22:40 51.18653 6.032169
2011-07-23GMT23:31:38 51.205961 6.256529
2011-07-23GMT23:37:55 51.20044 6.240203
2011-07-23GMT23:40:47 51.161662 6.341524
2011-07-23GMT23:40:58 51.176117 6.323985
2011-07-23GMT23:42:00 51.174718 6.334487
2011-07-23GMT23:43:50 51.174718 6.334487
2011-07-24GMT00:44:04 51.174718 6.334487
2011-07-24GMT01:44:40 51.174718 6.334487
2011-07-24GMT02:45:25 51.174718 6.334487
2011-07-24GMT03:46:13 51.174718 6.334487
2011-07-24GMT03:49:59 51.174899 6.334104
2011-07-24GMT04:50:31 51.174899 6.334104
2011-07-24GMT05:50:34 51.174899 6.334104
2011-07-24GMT06:51:21 51.174899 6.334104
2011-07-24GMT07:33:14 51.174899 6.334104
2011-07-24GMT07:50:15 51.190625 6.3514
2011-07-24GMT08:03:24 51.224994 6.426541
2011-07-24GMT08:04:58 51.237185 6.511428
2011-07-24GMT08:06:57 51.237185 6.511428
2011-07-24GMT08:10:10 51.236878 6.511044
2011-07-24GMT08:11:56 51.236878 6.511044
2011-07-24GMT08:12:11 51.236945 6.510797
2011-07-24GMT08:12:12 51.236945 6.510797
2011-07-24GMT08:12:14 51.236945 6.510797
2011-07-24GMT08:16:08 51.235823 6.539493
2011-07-24GMT08:17:30 51.234317 6.563594
2011-07-24GMT08:22:52 51.225037 6.639742
2011-07-24GMT08:24:19 51.195434 6.653301
2011-07-24GMT08:25:34 51.175918 6.663678
2011-07-24GMT08:25:36 51.178761 6.676243
